220879,0,3036.98,9618.31,151.10,7,5.00,43.83,39.03,-0.19,-0.03,0.00,-9.03,0.64,0.31,
221385,0,3036.98,9618.31,151.10,7,3.00,44.46,39.04,-0.22,0.00,0.04,-9.11,0.34,0.69,
221891,0,3036.98,9618.31,151.10,7,5.00,44.50,39.07,0.00,0.05,0.06,-9.09,0.85,0.27,
222397,0,3036.98,9618.31,151.10,7,4.00,44.16,39.08,-4.08,0.00,1.25,-18.69,0.00,-17.70,
222903,0,3036.98,9618.31,151.10,7,3.00,44.35,39.10,-0.07,0.02,0.04,-9.11,0.96,0.06,
223403,0,3036.98,9618.31,151.10,7,5.00,43.92,39.14,-0.28,-0.00,0.00,-9.14,0.62,0.32,
223903,0,3036.98,9618.31,151.10,7,5.00,43.52,39.17,-0.16,-0.02,0.02,-9.14,0.49,0.40,
224807,0,3036.98,9618.31,151.10,7,5.00,44.27,39.19,-0.13,-0.01,0.02,-9.12,0.46,0.41,
225308,0,3036.98,9618.31,151.10,7,3.00,44.18,39.23,-0.08,0.00,0.05,-9.08,0.77,0.29,
225865,0,3036.98,9618.31,151.10,7,4.00,44.24,39.24,-0.07,-0.01,0.03,-9.12,0.74,0.34,
226365,0,3036.98,9618.31,151.00,7,5.00,43.27,39.27,-0.10,-0.00,0.05,-9.36,0.75,0.23,
226870,0,3036.98,9618.31,151.00,7,5.00,45.07,39.29,-0.02,0.00,0.03,-8.95,0.53,0.21,
227376,0,3036.98,9618.31,151.00,7,5.00,44.38,39.32,-0.07,0.03,0.03,-9.17,0.85,0.20,
227887,0,3036.98,9618.31,151.00,7,5.00,45.57,39.34,-0.07,0.02,0.02,-9.12,0.80,0.15,
228388,0,3036.98,9618.31,151.00,7,5.00,44.25,39.37,-0.06,-0.00,0.05,-9.13,0.42,0.39,
229100,0,3036.98,9618.31,151.00,7,4.00,44.11,39.39,-0.04,0.00,0.07,-9.11,0.51,0.48,
229600,0,3036.98,9618.31,151.00,7,4.00,44.66,39.39,-0.08,0.01,0.04,-9.08,0.97,0.38,
230150,0,3036.98,9618.31,151.00,7,5.00,44.95,39.41,-0.09,0.00,0.01,-9.09,0.94,0.26,
230654,0,3036.98,9618.31,151.00,7,5.00,44.70,39.45,-0.04,-0.00,0.02,-9.08,0.52,0.13,
231160,0,3036.98,9618.31,151.00,7,5.00,43.85,39.47,-0.12,0.00,0.03,-9.17,0.55,0.14,
231666,0,3036.98,9618.31,151.00,7,5.00,43.85,39.49,-0.08,0.00,0.04,-9.12,0.82,0.04,
232172,0,3036.98,9618.31,151.00,7,5.00,44.41,39.52,-0.10,0.00,0.01,-9.14,0.61,0.17,
232679,0,3036.98,9618.31,151.00,7,3.00,44.09,39.54,-0.04,0.00,0.00,-9.13,0.60,0.44,
233185,0,3036.98,9618.31,151.00,7,5.00,45.10,39.56,-0.07,0.02,0.01,-9.13,0.56,0.30,
233691,0,3036.98,9618.31,150.90,7,3.00,45.73,39.59,-0.05,0.01,0.04,-9.23,0.67,0.16,
234197,0,3036.98,9618.31,150.90,7,4.00,43.98,39.60,-0.07,0.01,0.05,-9.16,0.70,0.06,
234703,0,3036.98,9618.31,150.90,7,5.00,44.88,39.63,-0.08,-0.02,0.04,-9.15,0.72,0.13,
235209,0,3036.98,9618.31,150.90,7,4.00,44.56,39.67,-0.09,-0.00,0.04,-9.13,0.63,0.50,
236094,0,3036.98,9618.31,150.90,7,5.00,45.13,39.68,-0.06,-0.00,0.03,-9.11,0.62,0.40,
236595,0,3036.98,9618.31,150.90,7,5.00,44.52,39.68,-0.10,0.00,0.02,-9.09,0.73,0.16,
237213,0,3036.98,9618.31,150.90,7,3.00,44.91,39.72,-0.07,0.00,0.02,-9.16,0.55,0.20,
237717,0,3036.98,9618.31,150.90,7,5.00,44.13,39.75,0.16,-0.01,-0.04,-8.86,0.78,0.90,
238223,0,3036.98,9618.31,150.90,7,5.00,44.51,39.76,0.15,0.06,-0.06,-12.12,1.31,-0.98,
238729,0,3036.98,9618.31,150.90,7,3.00,44.51,39.76,0.15,0.06,-0.06,-12.12,1.31,-0.98,239741,0,3036.98,9618.31,150.90,7,4.00,55.93,39.81,-4.37,0.11,0.74,-19.61,2.65,1.60,
240248,0,3036.98,9618.31,150.90,7,4.00,84.80,39.82,-4.37,0.19,0.32,-19.61,2.44,1.33,
240754,0,3036.98,9618.31,150.90,7,5.00,95.40,39.83,-4.37,0.25,0.45,18.19,0.31,-0.93,
241261,0,3036.98,9618.31,150.90,7,5.00,141.41,39.84,-4.08,0.00,1.25,-18.69,0.00,-17.70,
242207,0,3036.98,9618.30,150.90,7,3.00,215.45,39.85,-4.37,0.27,0.37,7.79,-0.45,-0.56,
243220,0,3036.97,9618.30,150.40,7,5.00,259.29,39.86,-4.19,-0.00,0.31,4.36,-0.06,-0.20,
243726,0,3036.97,9618.30,150.40,7,5.00,264.06,39.88,-3.03,0.24,0.21,2.49,-0.22,-0.30,
244232,0,3036.97,9618.30,150.40,7,5.00,289.03,39.88,-2.36,-0.31,0.43,1.21,-0.18,0.02,
245183,0,3036.97,9618.30,150.40,7,3.00,306.42,39.90,-2.24,-0.31,0.38,1.18,-0.20,-0.06,
245684,0,3036.96,9618.30,151.30,7,5.00,307.55,39.92,4.37,4.37,4.37,19.61,13.05,-15.85,
246190,0,3036.96,9618.30,151.30,7,3.00,313.44,39.93,4.37,-4.37,-4.37,11.65,2.92,-19.61,
246696,0,3036.96,9618.30,152.60,7,5.00,311.75,39.92,-4.37,-4.37,-4.37,12.76,-1.21,0.03,
247203,0,3036.96,9618.30,152.60,7,4.00,309.89,39.94,-3.56,-1.39,-2.97,7.55,-0.62,-1.86,
247709,0,3036.96,9618.30,152.60,7,5.00,307.72,39.95,4.37,-4.37,4.37,19.20,-0.37,1.03,
248215,0,3036.98,9618.29,156.80,5,3.00,303.52,39.97,-4.37,-3.62,4.37,13.48,3.54,-3.43,
249144,0,3036.98,9618.29,156.80,5,5.00,298.87,39.98,-4.37,-4.37,4.37,16.21,2.66,-4.35,
249645,0,3036.98,9618.29,156.80,5,5.00,297.52,39.98,0.00,0.00,0.00,7.02,0.46,5.61,
250173,0,3036.98,9618.29,156.80,5,5.00,292.50,40.02,-4.37,-4.37,4.37,12.56,3.70,-3.42,
250673,0,3036.99,9618.29,159.40,6,4.00,293.18,40.01,-4.37,-4.37,4.37,12.33,3.76,-3.38,
251173,0,3036.99,9618.29,159.40,6,4.00,288.17,40.03,-4.37,-4.37,3.15,11.89,2.35,-3.61,
252231,0,3036.99,9618.29,159.40,6,3.00,283.07,40.05,-4.37,-4.37,4.18,11.95,3.12,-2.80,
253238,0,3036.99,9618.29,159.70,7,5.00,279.19,40.09,-4.37,-4.37,4.37,12.92,3.32,-3.53,
253744,0,3036.99,9618.29,161.50,7,5.00,277.84,40.10,-4.37,-4.37,4.37,12.74,3.42,-3.39,
254250,0,3036.99,9618.29,161.50,7,4.00,274.01,40.11,-4.33,-4.37,4.37,11.54,3.35,-3.09,
254756,0,3037.00,9618.29,160.90,7,5.00,273.14,40.13,-4.37,-4.37,2.95,13.56,3.24,-2.83,
255262,0,3037.00,9618.29,160.90,7,5.00,268.95,40.14,-4.37,-4.37,4.37,10.80,3.69,-2.77,
255768,0,3037.00,9618.29,160.00,7,5.00,268.78,40.15,-4.37,-4.37,4.37,12.84,3.85,-3.28,
256274,0,3037.00,9618.29,160.00,7,5.00,264.71,40.16,-4.37,-4.37,4.37,11.49,3.55,-3.22,
256780,0,3037.00,9618.29,160.00,7,5.00,264.18,40.18,-4.37,-4.37,4.37,11.75,3.51,-3.22,
257286,0,3037.00,9618.29,160.00,7,5.00,260.27,40.19,-4.37,-4.37,4.37,11.93,3.48,-2.75,
257792,0,3037.01,9618.29,160.80,7,3.00,259.01,40.22,-4.37,-4.37,3.38,11.65,2.92,-2.99,
258298,0,3037.01,9618.29,160.80,7,4.00,255.21,40.23,-4.37,-4.37,4.37,10.74,3.52,-2.37,
259311,0,3037.01,9618.29,160.80,7,3.00,249.96,40.26,-4.37,-4.37,4.37,10.79,2.97,-2.38,
260653,0,3037.02,9618.29,160.50,7,5.00,245.00,40.29,-4.37,-4.37,4.37,11.77,3.46,-2.86,
261665,0,3037.02,9618.29,159.80,7,4.00,240.39,40.34,-4.37,-4.37,4.37,11.27,3.45,-2.54,
262171,0,3037.02,9618.29,159.80,7,5.00,236.78,40.34,-4.37,-4.37,4.37,12.81,3.54,-2.55,
262678,0,3037.02,9618.29,159.80,7,5.00,235.91,40.37,-4.37,-4.37,4.37,10.53,2.56,-2.75,
263214,0,3037.03,9618.29,159.80,7,3.00,231.20,40.38,-4.37,-4.37,4.37,13.39,3.51,-3.44,
263714,0,3037.03,9618.29,159.40,7,5.00,229.40,40.40,-4.37,-4.37,3.82,12.75,3.61,-3.06,
264219,0,3037.03,9618.29,159.40,7,5.00,225.95,40.41,-4.37,-4.37,3.90,11.42,2.76,-2.14,
264725,0,3037.03,9618.29,159.40,7,4.00,225.79,40.42,-4.37,-4.37,4.37,10.95,3.21,-2.38,
265231,0,3037.04,9618.29,155.50,7,3.00,221.44,40.43,-3.27,0.00,3.57,11.12,-0.13,-0.92,
266159,0,3037.04,9618.29,155.50,7,4.00,217.66,40.46,-4.37,-4.37,3.68,11.65,2.75,-2.70,
266661,0,3037.04,9618.29,155.50,7,4.00,215.59,40.49,-4.37,-4.37,4.37,12.32,2.85,-2.80,
267167,0,3037.04,9618.29,155.50,7,5.00,211.36,40.50,-3.60,-4.37,4.37,10.26,3.49,-2.60,
267673,0,3037.05,9618.29,148.40,7,5.00,210.10,40.52,-4.37,-4.37,4.37,10.19,3.37,-2.62,
268179,0,3037.05,9618.29,148.40,7,4.00,206.58,40.53,-4.37,-4.37,4.37,13.91,3.85,-3.77,
268685,0,3037.05,9618.29,148.40,7,5.00,205.88,40.55,-4.37,-4.37,4.37,10.96,3.29,-2.83,
269191,0,3037.05,9618.29,148.40,7,5.00,201.26,40.56,-4.37,-4.37,4.37,12.58,3.41,-3.97,
269697,0,3037.05,9618.29,144.10,7,3.00,201.26,40.56,-4.37,-4.37,4.37,11.92,3.30,-3.13,
270203,0,3037.05,9618.29,144.10,7,4.00,201.09,40.58,-4.37,-4.37,3.26,12.31,2.77,-2.71,
270703,0,3037.06,9618.29,142.00,7,4.00,197.48,40.59,-4.37,-4.37,4.37,11.80,3.19,-3.43,
271203,0,3037.06,9618.29,142.00,7,5.00,192.34,40.62,-4.37,-4.37,4.37,12.52,3.82,-2.96,
272212,0,3037.06,9618.29,139.80,7,3.00,187.78,40.66,-4.37,-4.37,4.37,11.50,2.47,-3.50,
272718,0,3037.06,9618.29,139.80,7,3.00,187.61,40.67,-4.37,-4.37,4.37,12.58,3.33,-3.22,
273224,0,3037.06,9618.29,139.80,7,4.00,182.75,40.69,-4.37,-4.37,4.37,11.76,3.06,-2.48,
273730,0,3037.07,9618.29,136.10,7,5.00,182.75,40.70,-4.37,-4.37,3.96,11.37,3.13,-2.64,
274236,0,3037.07,9618.29,136.10,7,5.00,179.23,40.71,-4.37,-4.37,4.37,11.28,3.38,-2.94,
274742,0,3037.07,9618.29,136.10,7,5.00,177.25,40.73,-4.37,-4.37,4.37,11.79,3.58,-3.08,
275248,0,3037.07,9618.30,131.70,7,4.00,173.20,40.75,-4.37,-4.37,4.37,11.70,3.04,-2.67,
276133,0,3037.07,9618.30,131.70,7,5.00,169.97,40.75,-4.37,-4.37,4.37,12.38,3.45,-2.73,
276641,0,3037.07,9618.30,131.70,7,5.00,169.97,40.77,-4.37,-4.37,3.91,11.41,3.04,-2.54,
277147,0,3037.08,9618.30,131.70,7,4.00,163.83,40.79,-4.37,-4.37,4.37,11.84,2.76,-3.51,
277653,0,3037.08,9618.30,126.40,7,5.00,162.96,40.81,-4.37,-4.37,4.28,10.94,2.76,-2.46,
278159,0,3037.08,9618.30,126.40,7,3.00,159.28,40.83,-4.37,-4.37,4.37,11.40,3.62,-3.05,
278665,0,3037.08,9618.30,126.40,7,4.00,159.39,40.84,-4.37,-4.37,4.37,12.54,3.17,-3.66,
279198,0,3037.09,9618.30,126.40,7,5.00,153.62,40.86,-4.37,-4.37,2.68,11.75,2.48,-2.95,
279699,0,3037.09,9618.30,123.40,7,5.00,153.29,40.87,-4.37,-4.37,4.37,88.47,21.93,-26.99,
280205,0,3037.09,9618.30,123.40,7,5.00,148.60,40.88,-4.37,-4.37,4.37,13.06,3.65,-3.40,
280711,0,3037.09,9618.30,122.00,7,4.00,148.69,40.89,-4.37,-4.37,4.37,12.16,3.06,-2.92,
281217,0,3037.09,9618.30,122.00,7,5.00,143.73,40.91,-4.37,-4.37,4.37,10.50,3.28,-2.23,
281723,0,3037.10,9618.30,118.10,7,3.00,143.12,40.92,-4.37,-4.37,4.37,12.92,3.99,-2.75,
282229,0,3037.10,9618.30,118.10,7,4.00,139.08,40.94,-3.61,-4.37,2.51,11.04,2.95,-2.12,
282735,0,3037.10,9618.30,118.10,7,3.00,138.02,40.96,-4.37,-4.37,4.30,13.02,2.87,-3.71,
283241,0,3037.10,9618.30,118.10,7,3.00,133.43,40.97,-4.37,-4.37,4.37,12.21,3.40,-2.83,
284192,0,3037.10,9618.30,118.10,7,4.00,128.31,40.99,0.00,0.00,0.00,4.95,0.61,5.61,
284700,0,3037.10,9618.30,109.00,7,3.00,128.95,40.99,-4.08,0.00,1.25,-18.69,0.00,-17.70,
285206,0,3037.10,9618.30,109.00,7,4.00,124.09,41.02,-2.41,-4.37,4.37,11.57,3.20,-2.97,
285706,0,3037.10,9618.30,109.00,7,5.00,120.80,41.04,-4.37,-4.37,4.37,11.05,3.50,-2.16,
286206,0,3037.11,9618.30,103.00,7,3.00,117.30,41.07,-4.37,-4.37,4.37,12.33,2.64,-3.16,
287133,0,3037.11,9618.30,103.00,7,5.00,112.55,41.08,-4.37,-4.37,4.15,11.37,3.26,-3.37,
287633,0,3037.11,9618.30,103.00,7,5.00,112.57,41.09,-4.37,-4.37,4.37,13.50,3.65,-3.99,
288146,0,3037.11,9618.30,103.00,7,5.00,107.88,41.10,-4.37,-4.37,1.83,11.26,2.97,-1.80,
288646,0,3037.12,9618.30,95.60,7,5.00,107.18,41.11,-4.00,-4.37,4.37,11.27,3.27,-2.12,
289151,0,3037.12,9618.30,95.60,7,5.00,103.16,41.13,-4.37,-4.37,4.37,12.65,3.12,-3.53,
289657,0,3037.12,9618.30,95.60,7,5.00,103.79,41.15,-4.37,-4.37,4.37,12.67,3.18,-3.59,
290163,0,3037.12,9618.30,95.60,7,5.00,97.96,41.17,-4.37,-4.37,2.19,11.60,2.97,-2.14,
290669,0,3037.12,9618.30,90.30,7,3.00,98.07,41.17,-3.84,-4.37,4.37,11.26,3.71,-3.34,
291175,0,3037.12,9618.30,90.30,7,5.00,93.03,41.19,-4.37,-4.37,4.37,11.22,3.34,-2.59,
291675,0,3037.12,9618.30,90.30,7,5.00,92.16,41.20,-4.37,-4.37,4.37,11.63,4.08,-3.52,
292175,0,3037.13,9618.30,90.30,7,3.00,88.94,41.22,-4.37,-4.37,4.29,11.50,3.18,-1.71,
292679,0,3037.13,9618.30,84.00,7,5.00,86.62,41.23,-4.37,-4.37,-0.92,14.24,1.56,-3.78,
293185,0,3037.13,9618.30,84.00,7,5.00,84.29,41.24,1.13,-2.72,3.86,10.60,3.00,-2.92,
293691,0,3037.14,9618.30,81.20,7,5.00,83.42,41.26,-1.78,-3.25,4.37,15.37,5.62,-3.47,
294197,0,3037.14,9618.30,81.20,7,5.00,77.86,41.27,-4.37,-3.52,4.37,11.07,3.14,-3.11,
294703,0,3037.14,9618.30,81.20,7,3.00,78.32,41.28,-0.48,-1.11,4.37,10.30,5.76,-3.49,
295209,0,3037.14,9618.30,75.20,7,3.00,73.92,41.31,-4.37,-4.37,1.07,15.17,1.89,-5.29,
296094,0,3037.14,9618.30,75.20,7,5.00,69.65,41.32,-4.37,-4.37,-4.37,12.53,2.21,-1.00,
296595,0,3037.14,9618.30,75.20,7,5.00,70.65,41.34,1.19,1.71,4.37,13.94,4.81,-3.16,
297695,0,3037.15,9618.30,68.90,7,4.00,63.31,41.36,-4.37,-4.37,4.37,8.78,4.56,-2.69,
298201,0,3037.15,9618.30,68.90,7,5.00,60.90,41.38,-4.37,-4.37,4.37,16.66,3.66,-5.83,
298707,0,3037.15,9618.29,65.10,7,5.00,60.73,41.39,-4.37,-4.37,-4.37,18.82,3.53,-2.73,
299213,0,3037.15,9618.29,65.10,7,3.00,57.88,41.39,-4.37,-4.37,3.49,13.52,4.48,-3.39,
299719,0,3037.15,9618.29,61.70,7,5.00,57.25,41.41,-4.37,-4.37,4.37,10.01,5.08,-2.56,
300225,0,3037.15,9618.29,61.70,7,4.00,53.07,41.42,-4.37,-4.37,1.75,14.61,2.99,-4.67,
300731,0,3037.15,9618.29,61.70,7,3.00,52.18,41.43,-0.88,-2.65,0.67,9.48,5.28,-0.75,
301237,0,3037.15,9618.29,61.70,7,5.00,47.37,41.47,-4.37,-4.13,4.37,8.89,4.30,-2.16,
